dataset,variant,column,n_group,n_rest,cliffs_delta,p_value,note
combined,B_jun_pure_vs_notpure,Laser_Power,10472,189528,0.0824,6.689475172201109e-46,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Power_Efficiency,10472,189528,0.0823,9.7353885014669e-46,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Laser_Centering_Position,10472,189528,-0.0685,3.0699787554422227e-32,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Laser_Current,10472,189528,-0.0062,0.28486402508844433,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Laser_Voltage,10472,189528,-0.0017,0.7648656912095604,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Beam_Diameter,10472,189528,0.0028,0.6279056165556729,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Feed_Speed,10472,189528,-0.0062,0.2881037728578306,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Frequency,10472,189528,-0.0022,0.7037722283621675,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Alignment_Time,10472,189528,0.007,0.22420350029228486,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Process_Time,10472,189528,0.0007,0.9024915415182806,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Cutting_X_Index,10472,189528,-0.0016,0.7837880637893712,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Cutting_Y_Index,10472,189528,-0.0046,0.4227667981742276,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Head_Temp,10472,189528,-0.0751,2.058644915345524e-38,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Cooling_Flow,10472,189528,0.0385,2.975511190640505e-11,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Cooling_Water_Temp,10472,189528,-0.0053,0.35994314649176373,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Focus,10472,189528,-0.0837,3.088135131648112e-47,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,CLN_Flow,10472,189528,-0.0052,0.3668758193668642,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,CLN_Pressure,10472,189528,0.0117,0.04306020001126233,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,CLN_Time,10472,189528,0.0037,0.5209646469048175,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Coating_Flow,10472,189528,0.0084,0.14738095858799882,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Laser_Head_Remain_Time,10472,189528,-0.0025,0.6677129905492454,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Vibration,10472,189528,0.0773,1.292080543795576e-40,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Kerf_Width_Profile,10472,189528,-0.0786,7.31154473864544e-42,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Top_Kerf,10472,189528,-0.0717,3.962488034237163e-35,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Bottom_Kerf,10472,189528,-0.0665,1.7917358234234085e-30,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Kerf_Angle,10472,189528,-0.0761,2.0969124806380865e-39,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Groove_Depth,10472,189528,0.0717,3.73200466358609e-35,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Package_Size_1,10472,189528,0.0673,3.306693030781058e-31,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Package_Size_2,10472,189528,0.0553,1.3659960097547135e-21,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Package_Size_3,10472,189528,-0.0627,2.797278868159106e-27,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Package_Size_4,10472,189528,-0.0654,1.6657193668100823e-29,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Coating_Thickness,10472,189528,0.0074,0.20084982853513522,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Coating_Uniformity,10472,189528,0.0053,0.3643328820756718,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Cutting_Offset,10472,189528,-0.0662,3.452669041852221e-30,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Surface_Roughness,10472,189528,0.6063,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Cooling_Thermal_Load,10472,189528,-0.0306,1.3215277465667646e-07,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Laser_Cleaning_Demand,10472,189528,0.079,2.8590224243121245e-42,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Cleaning_Capacity,10472,189528,0.0098,0.08984269204500454,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Cleaning_Load_Ratio,10472,189528,0.0352,1.201493577918509e-09,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Maintenance_Count,10472,189528,-0.0111,0.05517403831935423,승준님 방법 G — unified_full_methodology.py:253
combined,C_keep_pure_vs_clean,Laser_Power,10472,161241,-0.0104,0.0734814214906152,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Power_Efficiency,10472,161241,-0.0151,0.009273538592009196,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Laser_Centering_Position,10472,161241,-0.0049,0.3986578191929141,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Laser_Current,10472,161241,-0.0057,0.33182264042536114,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Laser_Voltage,10472,161241,-0.0023,0.6974268936383687,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Beam_Diameter,10472,161241,0.0023,0.6939441053237745,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Feed_Speed,10472,161241,-0.0055,0.34198353782280777,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Frequency,10472,161241,-0.0012,0.8432823893934228,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Alignment_Time,10472,161241,0.0079,0.17729135627944415,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Process_Time,10472,161241,0.0005,0.931328166734079,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cutting_X_Index,10472,161241,-0.0011,0.8495769983185695,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cutting_Y_Index,10472,161241,-0.0042,0.4675449361273707,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Head_Temp,10472,161241,0.0207,0.00037831079979499795,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cooling_Flow,10472,161241,-0.0131,0.024150612407374903,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cooling_Water_Temp,10472,161241,-0.0058,0.31892708798908886,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Focus,10472,161241,0.0115,0.04807095133379607,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,CLN_Flow,10472,161241,-0.0049,0.39870677084364325,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,CLN_Pressure,10472,161241,0.0077,0.18359309739683605,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,CLN_Time,10472,161241,0.0037,0.5202369440827541,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Coating_Flow,10472,161241,0.0085,0.14408869551259249,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Laser_Head_Remain_Time,10472,161241,-0.0031,0.590532493309958,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Vibration,10472,161241,0.1935,2.8511156609354885e-242,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Kerf_Width_Profile,10472,161241,0.0239,4.0776760640754725e-05,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Top_Kerf,10472,161241,0.0309,1.1129986082977921e-07,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Bottom_Kerf,10472,161241,0.0368,2.548025308072498e-10,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Kerf_Angle,10472,161241,0.0083,0.1516350177609599,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Groove_Depth,10472,161241,-0.0079,0.177398040336194,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Package_Size_1,10472,161241,0.0048,0.4135391279957972,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Package_Size_2,10472,161241,0.0001,0.9827926809848203,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Package_Size_3,10472,161241,-0.0081,0.1653710780195644,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Package_Size_4,10472,161241,-0.0029,0.6216971552777686,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Coating_Thickness,10472,161241,0.0052,0.37408231920133284,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Coating_Uniformity,10472,161241,0.0046,0.4255591134092733,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cutting_Offset,10472,161241,-0.0024,0.6802961686414444,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Surface_Roughness,10472,161241,0.6765,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cooling_Thermal_Load,10472,161241,0.003,0.6018670626340119,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Laser_Cleaning_Demand,10472,161241,-0.013,0.025130673389158878,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cleaning_Capacity,10472,161241,0.0048,0.4067633027226093,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cleaning_Load_Ratio,10472,161241,-0.0031,0.5966107183108839,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Maintenance_Count,10472,161241,-0.0116,0.04626282913815327,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,D_primary_vs_ok_only,Laser_Power,11296,149673,-0.0423,5.74511227977923e-14,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Power_Efficiency,11296,149673,-0.0484,7.959469781698601e-18,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Laser_Centering_Position,11296,149673,0.019,0.0007256181529185287,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Laser_Current,11296,149673,-0.005,0.37544723563123095,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Laser_Voltage,11296,149673,-0.0027,0.627513411388271,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Beam_Diameter,11296,149673,0.0022,0.6941340527253737,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Feed_Speed,11296,149673,-0.0045,0.4232807014312161,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Frequency,11296,149673,0.0066,0.24145200209841744,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Alignment_Time,11296,149673,0.0066,0.23914085274075114,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Process_Time,11296,149673,0.0009,0.8778650863008347,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cutting_X_Index,11296,149673,-0.0008,0.8830223444141041,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cutting_Y_Index,11296,149673,-0.003,0.5986727389349285,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Head_Temp,11296,149673,0.0579,9.666730723475576e-25,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cooling_Flow,11296,149673,-0.0343,1.1799550702894265e-09,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cooling_Water_Temp,11296,149673,-0.0056,0.3201153508869401,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Focus,11296,149673,0.047,6.774860202102308e-17,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,CLN_Flow,11296,149673,-0.0255,5.968963209419406e-06,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,CLN_Pressure,11296,149673,-0.0001,0.989572472124613,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,CLN_Time,11296,149673,0.005,0.37070294884069166,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Coating_Flow,11296,149673,0.0094,0.09556961473692742,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Laser_Head_Remain_Time,11296,149673,-0.0027,0.634613096916105,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Vibration,11296,149673,0.251,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Kerf_Width_Profile,11296,149673,0.0627,8.75504195155645e-29,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Top_Kerf,11296,149673,0.0699,2.2798897311817332e-35,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Bottom_Kerf,11296,149673,0.0741,1.4500997956946853e-39,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Kerf_Angle,11296,149673,0.0432,1.7157278201410733e-14,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Groove_Depth,11296,149673,-0.0366,8.410638398319188e-11,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Package_Size_1,11296,149673,-0.0214,0.00015027224690782035,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Package_Size_2,11296,149673,-0.0197,0.0004719796677044363,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Package_Size_3,11296,149673,0.0127,0.023869833649821197,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Package_Size_4,11296,149673,0.0228,5.2883654131686665e-05,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Coating_Thickness,11296,149673,0.0009,0.8735074518108539,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Coating_Uniformity,11296,149673,0.0039,0.4839574830443062,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cutting_Offset,11296,149673,0.0202,0.00034331986223835187,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Surface_Roughness,11296,149673,0.7288,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cooling_Thermal_Load,11296,149673,0.017,0.0026044206395654385,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Laser_Cleaning_Demand,11296,149673,-0.0445,2.6243649050525916e-15,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cleaning_Capacity,11296,149673,-0.0169,0.0027566893593760763,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cleaning_Load_Ratio,11296,149673,0.0015,0.7833368080777168,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Maintenance_Count,11296,149673,-0.0119,0.03499024878349295,대호님 규약 — 정상군 = NG_Code=='OK'
