dataset,variant,column,n_group,n_rest,cliffs_delta,p_value,note
combined,B_jun_pure_vs_notpure,Head_Temp,12468,187532,0.8727,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Cooling_Flow,12468,187532,-0.478,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Cooling_Water_Temp,12468,187532,-0.0014,0.7899764353751171,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Focus,12468,187532,0.877,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,CLN_Flow,12468,187532,0.1247,1.278387679482238e-120,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,CLN_Pressure,12468,187532,0.0059,0.2710517054681758,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,CLN_Time,12468,187532,0.0016,0.7659256728586319,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Coating_Flow,12468,187532,0.0003,0.9484698175334068,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Laser_Head_Remain_Time,12468,187532,-0.0016,0.7604553577076457,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Vibration,12468,187532,0.8161,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Kerf_Width_Profile,12468,187532,0.9123,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Top_Kerf,12468,187532,0.9075,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Bottom_Kerf,12468,187532,0.9087,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Kerf_Angle,12468,187532,0.7702,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Groove_Depth,12468,187532,-0.7262,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Package_Size_1,12468,187532,-0.568,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Package_Size_2,12468,187532,-0.499,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Package_Size_3,12468,187532,0.4979,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Package_Size_4,12468,187532,0.5656,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Coating_Thickness,12468,187532,0.0084,0.11730945148261726,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Coating_Uniformity,12468,187532,0.0019,0.7196396050059359,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Cutting_Offset,12468,187532,0.5741,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Surface_Roughness,12468,187532,0.3266,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Cooling_Thermal_Load,12468,187532,0.3145,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Laser_Cleaning_Demand,12468,187532,-0.8417,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Cleaning_Capacity,12468,187532,0.0767,8.982970854872667e-47,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Cleaning_Load_Ratio,12468,187532,-0.4607,0.0,승준님 방법 G — unified_full_methodology.py:253
combined,B_jun_pure_vs_notpure,Maintenance_Count,12468,187532,-0.0003,0.9508032694855486,승준님 방법 G — unified_full_methodology.py:253
combined,C_keep_pure_vs_clean,Laser_Power,12468,162049,-0.8445,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Power_Efficiency,12468,162049,-0.8716,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Laser_Centering_Position,12468,162049,0.5701,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Laser_Current,12468,162049,0.0074,0.16581571757526792,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Laser_Voltage,12468,162049,0.0003,0.9598902334015065,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Beam_Diameter,12468,162049,0.0046,0.3928613892592898,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Feed_Speed,12468,162049,0.0029,0.5898627099504472,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Frequency,12468,162049,-0.0144,0.007292094303759606,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Alignment_Time,12468,162049,0.0016,0.764663568378097,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Process_Time,12468,162049,0.0046,0.3929807058369017,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cutting_X_Index,12468,162049,-0.0013,0.8042667637314087,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cutting_Y_Index,12468,162049,-0.0086,0.10893613684049862,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Head_Temp,12468,162049,0.8695,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cooling_Flow,12468,162049,-0.4766,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cooling_Water_Temp,12468,162049,-0.0022,0.687616792415785,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Focus,12468,162049,0.8736,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,CLN_Flow,12468,162049,0.0939,1.6799778727363144e-68,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,CLN_Pressure,12468,162049,-0.0057,0.2888944862598146,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,CLN_Time,12468,162049,0.0022,0.6809603436058531,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Coating_Flow,12468,162049,0.001,0.8497860322902406,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Laser_Head_Remain_Time,12468,162049,-0.002,0.7148505177213136,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Vibration,12468,162049,0.82,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Kerf_Width_Profile,12468,162049,0.9046,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Top_Kerf,12468,162049,0.9001,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Bottom_Kerf,12468,162049,0.9011,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Kerf_Angle,12468,162049,0.7676,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Groove_Depth,12468,162049,-0.7195,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Package_Size_1,12468,162049,-0.5627,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Package_Size_2,12468,162049,-0.4941,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Package_Size_3,12468,162049,0.4929,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Package_Size_4,12468,162049,0.5604,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Coating_Thickness,12468,162049,0.0025,0.6352271322330764,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Coating_Uniformity,12468,162049,0.001,0.8452530792541197,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cutting_Offset,12468,162049,0.5685,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Surface_Roughness,12468,162049,0.384,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cooling_Thermal_Load,12468,162049,0.3129,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Laser_Cleaning_Demand,12468,162049,-0.8339,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cleaning_Capacity,12468,162049,0.0458,1.3815840204145242e-17,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Cleaning_Load_Ratio,12468,162049,-0.4392,0.0,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,C_keep_pure_vs_clean,Maintenance_Count,12468,162049,-0.0019,0.7230825073093975,keep 마스크 보정 — 다른 defect 있는 행 제외 (:498의 keep)
combined,D_primary_vs_ok_only,Laser_Power,24175,149673,-0.9257,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Power_Efficiency,24175,149673,-0.9542,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Laser_Centering_Position,24175,149673,0.6597,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Laser_Current,24175,149673,0.0084,0.0365128519460805,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Laser_Voltage,24175,149673,-0.0005,0.89852458684714,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Beam_Diameter,24175,149673,0.0005,0.892920186850091,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Feed_Speed,24175,149673,0.0033,0.41469209201750323,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Frequency,24175,149673,0.0014,0.7208572816448959,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Alignment_Time,24175,149673,-0.0012,0.7698066317133938,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Process_Time,24175,149673,-0.0007,0.8670893993198059,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cutting_X_Index,24175,149673,-0.0024,0.5489062903904447,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cutting_Y_Index,24175,149673,0.0006,0.889710190775291,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Head_Temp,24175,149673,0.9384,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cooling_Flow,24175,149673,-0.5031,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cooling_Water_Temp,24175,149673,-0.0043,0.2783259262883724,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Focus,24175,149673,0.9436,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,CLN_Flow,24175,149673,0.1008,4.22484225251152e-140,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,CLN_Pressure,24175,149673,-0.0125,0.0017793191869846447,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,CLN_Time,24175,149673,-0.0002,0.9544155104342641,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Coating_Flow,24175,149673,-0.0012,0.7554765733694516,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Laser_Head_Remain_Time,24175,149673,-0.0038,0.3481221831576601,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Vibration,24175,149673,0.9162,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Kerf_Width_Profile,24175,149673,0.9862,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Top_Kerf,24175,149673,0.9819,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Bottom_Kerf,24175,149673,0.9831,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Kerf_Angle,24175,149673,0.8306,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Groove_Depth,24175,149673,-0.8017,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Package_Size_1,24175,149673,-0.6499,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Package_Size_2,24175,149673,-0.5806,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Package_Size_3,24175,149673,0.5754,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Package_Size_4,24175,149673,0.6488,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Coating_Thickness,24175,149673,-0.0061,0.12939689304638352,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Coating_Uniformity,24175,149673,-0.0011,0.7839933693063579,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cutting_Offset,24175,149673,0.6587,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Surface_Roughness,24175,149673,0.566,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cooling_Thermal_Load,24175,149673,0.3275,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Laser_Cleaning_Demand,24175,149673,-0.915,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cleaning_Capacity,24175,149673,0.0447,6.045695770875049e-29,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Cleaning_Load_Ratio,24175,149673,-0.4945,0.0,대호님 규약 — 정상군 = NG_Code=='OK'
combined,D_primary_vs_ok_only,Maintenance_Count,24175,149673,-0.0034,0.3981303337478195,대호님 규약 — 정상군 = NG_Code=='OK'
