Machine_ID,column,direction,latest_date,current_value,baseline_median,lsl,usl,spec_source,spec_status,cusum_alert_lower,cusum_alert_upper,control_lsl,control_usl,score_side,defect_zone_rate_pct,defect_zone_baseline_pct,margin_used_pct,health_index,margin_trend_pct_per_day,estimated_days_to_spec_out,trend_direction,early_warning_active,trend_message,alert_since,alert_active_days,recipe_hotspots,n_product_recipe_combos_affected,recipe_hotspot_concentrated,is_cause_factor
DP03,Head_Temp,up,2026-03-30,42.1605,42.0,38.0,47.0,mentor_spec+control_limit_3sigma,OK,,42.2136,41.0844,42.9156,upper,,,17.5,50.8,-0.103,,up,True,DP03 / PKG_A / RCP_4의 Head_Temp에서 정상 Baseline 대비 지속적인 상승 추세가 감지되었습니다.,2026-02-17,41.8,"[{'product_id': 'PKG_A', 'recipe_id': 'RCP_5', 'warning_count': 123}, {'product_id': 'PKG_D', 'recipe_id': 'RCP_5', 'warning_count': 105}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_8', 'warning_count': 96}]",53.0,True,True
DP03,Kerf_Angle,either,2026-03-30,90.0396,90.032,89.7218,90.3422,control_limit_3sigma,OK,89.9276,90.0724,89.7218,90.3422,both,,,2.4,58.3,0.068,,down,True,DP03 / PKG_C / RCP_2의 Kerf_Angle 변동성이 정상 대비 지속적으로 확대되고 있습니다.,2026-02-21,37.0,"[{'product_id': 'PKG_F', 'recipe_id': 'RCP_2', 'warning_count': 96}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_6', 'warning_count': 43}, {'product_id': 'PKG_D', 'recipe_id': 'RCP_2', 'warning_count': 38}]",50.0,True,False
DP03,Kerf_Width_Profile,either,2026-03-30,50.1136,50.0945,49.2,50.8,mentor_spec_recomputed_target+control_limit_3sigma,OK,50.0153,50.1743,49.754,50.4351,both,,,5.6,85.7,-0.026,,down,True,DP03 / PKG_E / RCP_2의 Kerf_Width_Profile에서 정상 Baseline(최적값) 대비 낮은 방향으로 지속적으로 벌어지는 편차가 감지되었습니다.,2026-03-27,3.4,"[{'product_id': 'PKG_D', 'recipe_id': 'RCP_1', 'warning_count': 10}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_2', 'warning_count': 9}, {'product_id': 'PKG_E', 'recipe_id': 'RCP_9', 'warning_count': 9}]",33.0,True,False
DP03,LED_Brightness,either,2026-03-30,90.3032,89.9802,72.6824,107.278,control_limit_3sigma,OK,,,72.6824,107.278,both,,,1.9,98.3,0.058,,,False,,,,[],,False,False
DP03,Laser_Centering_Position,either,2026-03-30,0.0015,0.0,-3.0,3.0,mentor_spec+control_limit_3sigma,OK,-0.1058,0.1058,-0.4534,0.4534,both,,,0.9,94.3,-0.1,,down,True,DP03 / PKG_F / RCP_7의 Laser_Centering_Position에서 이론 기준값(0.0000) 대비 지속적으로 벌어지는 편차가 감지되었습니다.,2026-03-29,1.7,"[{'product_id': 'PKG_B', 'recipe_id': 'RCP_9', 'warning_count': 11}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_4', 'warning_count': 9}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_1', 'warning_count': 8}]",30.0,True,False
DP03,Laser_Current,either,2026-03-30,8.5032,8.5,8.1998,8.8002,control_limit_3sigma,OK,8.43,8.57,8.1998,8.8002,both,,,1.1,91.6,0.04,,up,True,DP03 / PKG_E / RCP_7의 Laser_Current 변동성이 정상 대비 지속적으로 확대되고 있습니다.,2026-03-28,2.6,"[{'product_id': 'PKG_A', 'recipe_id': 'RCP_7', 'warning_count': 14}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_2', 'warning_count': 14}, {'product_id': 'PKG_E', 'recipe_id': 'RCP_7', 'warning_count': 12}]",31.0,True,False
DP03,Laser_Head_Remain_Time,either,2026-03-30,3004.1147,3007.75,-453.3404,6468.8404,control_limit_3sigma,OK,,,-453.3404,6468.8404,both,,,1.3,98.8,0.06,,,False,,,,[],,False,False
DP03,Laser_Power,down,2026-03-30,18.4751,18.5,17.8,19.2,mentor_spec+control_limit_3sigma,OK,18.4417,18.5583,18.2501,18.7499,lower,8.24,5.08,10.0,78.0,0.097,,down,True,DP03 / PKG_C / RCP_2의 Laser_Power에서 정상 Baseline 대비 낮은 방향으로 지속적으로 벌어지는 편차가 감지되었습니다.,2026-03-25,5.0,"[{'product_id': 'PKG_C', 'recipe_id': 'RCP_2', 'warning_count': 18}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_8', 'warning_count': 17}, {'product_id': 'PKG_D', 'recipe_id': 'RCP_3', 'warning_count': 10}]",32.0,True,True
DP03,Laser_Voltage,either,2026-03-30,24.006,24.0,23.3987,24.6013,control_limit_3sigma,OK,23.8597,24.1403,23.3987,24.6013,both,,,1.4,98.7,0.032,,up,False,DP03 / PKG_C / RCP_1의 Laser_Voltage 변동성이 정상 대비 지속적으로 확대되고 있습니다.,,,"[{'product_id': 'PKG_B', 'recipe_id': 'RCP_8', 'warning_count': 8}, {'product_id': 'PKG_D', 'recipe_id': 'RCP_6', 'warning_count': 7}, {'product_id': 'PKG_E', 'recipe_id': 'RCP_8', 'warning_count': 6}]",26.0,True,False
DP03,Maintenance_Count,either,2026-03-30,9.5806,10.0,-7.3475,27.3475,control_limit_3sigma,OK,,,-7.3475,27.3475,both,,,2.4,97.8,-0.121,,,False,,,,[],,False,False
DP03,Network_Latency,either,2026-03-30,10.2571,10.5403,-5.9397,27.0203,control_limit_3sigma,OK,,,-5.9397,27.0203,both,,,1.7,98.5,-0.035,,,False,,,,[],,False,False
DP03,PLC_CPU_Load,either,2026-03-30,44.7255,44.9134,-15.7544,105.5813,control_limit_3sigma,OK,,,-15.7544,105.5813,both,,,1.0,99.1,0.021,,,False,,,,[],,False,False
DP03,PLC_Memory,either,2026-03-30,55.1134,55.0732,-5.5833,115.7297,control_limit_3sigma,OK,,,-5.5833,115.7297,both,,,1.3,98.8,-0.001,,,False,,,,[],,False,False
DP03,Package_Size_1,either,2026-03-30,5.0,5.0,4.9982,5.0017,control_limit_3sigma,OK,4.9996,5.0004,4.9982,5.0017,both,,,2.2,91.5,0.052,,down,True,DP03 / PKG_B / RCP_2의 Package_Size_1 변동성이 정상 대비 지속적으로 확대되고 있습니다.,2026-03-28,2.3,"[{'product_id': 'PKG_F', 'recipe_id': 'RCP_7', 'warning_count': 13}, {'product_id': 'PKG_F', 'recipe_id': 'RCP_4', 'warning_count': 11}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_4', 'warning_count': 8}]",32.0,True,False
DP03,Package_Size_2,either,2026-03-30,5.0,5.0,4.9984,5.0015,control_limit_3sigma,OK,4.9996,5.0004,4.9984,5.0015,both,,,1.6,98.5,0.029,,up,False,DP03 / PKG_C / RCP_9의 Package_Size_2 변동성이 정상 대비 지속적으로 확대되고 있습니다.,,,"[{'product_id': 'PKG_F', 'recipe_id': 'RCP_7', 'warning_count': 14}, {'product_id': 'PKG_F', 'recipe_id': 'RCP_2', 'warning_count': 9}, {'product_id': 'PKG_F', 'recipe_id': 'RCP_3', 'warning_count': 8}]",27.0,True,False
DP03,Package_Size_3,either,2026-03-30,5.0,5.0,4.9984,5.0016,control_limit_3sigma,OK,4.9996,5.0004,4.9984,5.0016,both,,,0.7,99.4,-0.137,,up,False,DP03 / PKG_D / RCP_8의 Package_Size_3 변동성이 정상 대비 지속적으로 확대되고 있습니다.,,,"[{'product_id': 'PKG_C', 'recipe_id': 'RCP_3', 'warning_count': 10}, {'product_id': 'PKG_F', 'recipe_id': 'RCP_1', 'warning_count': 9}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_7', 'warning_count': 9}]",30.0,True,False
DP03,Package_Size_4,either,2026-03-30,5.0,5.0,4.9983,5.0017,control_limit_3sigma,OK,4.9996,5.0004,4.9983,5.0017,both,,,1.1,97.3,0.039,,up,True,DP03 / PKG_D / RCP_7의 Package_Size_4 변동성이 정상 대비 지속적으로 확대되고 있습니다.,2026-03-30,0.6,"[{'product_id': 'PKG_D', 'recipe_id': 'RCP_9', 'warning_count': 27}, {'product_id': 'PKG_D', 'recipe_id': 'RCP_7', 'warning_count': 14}, {'product_id': 'PKG_E', 'recipe_id': 'RCP_1', 'warning_count': 12}]",30.0,True,False
DP03,Power_Efficiency,down,2026-03-30,94.9617,95.0,92.0,98.0,mentor_spec+control_limit_3sigma,OK,94.8917,95.1083,94.5359,95.4641,lower,,,8.2,88.3,-0.023,,up,True,DP03 / PKG_D / RCP_6의 Power_Efficiency 변동성이 정상 대비 지속적으로 확대되고 있습니다.,2026-03-29,1.6,"[{'product_id': 'PKG_F', 'recipe_id': 'RCP_4', 'warning_count': 14}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_6', 'warning_count': 13}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_9', 'warning_count': 8}]",31.0,True,True
DP03,Process_Time,either,2026-03-30,4.9968,5.0005,4.7024,5.2986,control_limit_3sigma,OK,,5.0701,4.7024,5.2986,both,,,1.7,98.4,0.024,,up,False,DP03 / PKG_E / RCP_6의 Process_Time에서 정상 Baseline 대비 지속적인 상승 추세가 감지되었습니다.,,,"[{'product_id': 'PKG_C', 'recipe_id': 'RCP_8', 'warning_count': 8}, {'product_id': 'PKG_E', 'recipe_id': 'RCP_6', 'warning_count': 7}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_3', 'warning_count': 6}]",23.0,True,False
DP03,Room_Noise,either,2026-03-30,45.0779,44.9371,19.0431,70.8312,control_limit_3sigma,OK,,,19.0431,70.8312,both,,,0.5,99.5,-0.059,,,False,,,,[],,False,False
DP03,Surface_Roughness,up,2026-03-30,0.5923,0.5832,0.4878,0.6786,control_limit_3sigma,OK,,,0.4878,0.6786,upper,41.64,24.78,9.5,54.8,-0.046,,up,True,DP03 / PKG_F / RCP_7의 Surface_Roughness 변동성이 정상 대비 지속적으로 확대되고 있습니다.,2026-02-24,34.5,"[{'product_id': 'PKG_A', 'recipe_id': 'RCP_5', 'warning_count': 39}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_1', 'warning_count': 28}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_9', 'warning_count': 25}]",53.0,True,True
DP03,Top_Kerf,either,2026-03-30,50.1154,50.0931,49.8024,50.3837,control_limit_3sigma,OK,50.0252,50.1609,49.8024,50.3837,both,,,7.7,90.1,0.071,,up,True,DP03 / PKG_D / RCP_6의 Top_Kerf에서 정상 Baseline(최적값) 대비 높은 방향으로 지속적으로 벌어지는 편차가 감지되었습니다.,2026-03-29,1.1,"[{'product_id': 'PKG_C', 'recipe_id': 'RCP_4', 'warning_count': 14}, {'product_id': 'PKG_F', 'recipe_id': 'RCP_9', 'warning_count': 10}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_5', 'warning_count': 10}]",38.0,True,False
DP03,Vibration,either,2026-03-30,0.1732,0.1548,0.0905,0.2192,control_limit_3sigma,OK,,0.1698,0.0905,0.2192,both,,,28.5,45.4,-0.164,,up,True,DP03 / PKG_D / RCP_1의 Vibration에서 정상 Baseline 대비 지속적인 상승 추세가 감지되었습니다.,2026-02-18,40.8,"[{'product_id': 'PKG_C', 'recipe_id': 'RCP_2', 'warning_count': 210}, {'product_id': 'PKG_E', 'recipe_id': 'RCP_8', 'warning_count': 206}, {'product_id': 'PKG_F', 'recipe_id': 'RCP_5', 'warning_count': 199}]",54.0,False,False
DP03,Vision_Exposure,either,2026-03-30,7.5515,7.5019,3.1687,11.8351,control_limit_3sigma,OK,,,3.1687,11.8351,both,,,1.2,98.9,0.042,,,False,,,,[],,False,False
DP04,Alignment_Time,either,2026-03-30,0.3995,0.4,0.3402,0.4598,control_limit_3sigma,OK,,0.414,0.3402,0.4598,both,,,1.3,98.8,-0.026,,up,False,DP04 / PKG_A / RCP_7의 Alignment_Time에서 정상 Baseline 대비 지속적인 상승 추세가 감지되었습니다.,,,"[{'product_id': 'PKG_E', 'recipe_id': 'RCP_6', 'warning_count': 12}, {'product_id': 'PKG_E', 'recipe_id': 'RCP_9', 'warning_count': 9}, {'product_id': 'PKG_D', 'recipe_id': 'RCP_7', 'warning_count': 9}]",25.0,True,False
DP04,Beam_Diameter,either,2026-03-30,34.9921,34.9982,34.0978,35.8987,control_limit_3sigma,OK,34.7881,35.2084,34.0978,35.8987,both,,,1.7,95.3,0.001,,up,True,DP04 / PKG_B / RCP_4의 Beam_Diameter 변동성이 정상 대비 지속적으로 확대되고 있습니다.,2026-03-29,1.1,"[{'product_id': 'PKG_E', 'recipe_id': 'RCP_9', 'warning_count': 9}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_2', 'warning_count': 8}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_9', 'warning_count': 7}]",27.0,True,False
DP04,Bottom_Kerf,either,2026-03-30,50.0815,50.0942,49.7995,50.3889,control_limit_3sigma,OK,50.0254,50.163,49.7995,50.3889,both,,,4.3,96.1,0.028,,up,False,DP04 / PKG_E / RCP_7의 Bottom_Kerf 변동성이 정상 대비 지속적으로 확대되고 있습니다.,,,"[{'product_id': 'PKG_B', 'recipe_id': 'RCP_7', 'warning_count': 14}, {'product_id': 'PKG_F', 'recipe_id': 'RCP_1', 'warning_count': 8}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_5', 'warning_count': 6}]",18.0,True,False
DP04,CLN_Flow,down,2026-03-30,9.7691,9.992,9.7465,10.2375,control_limit_3sigma,OK,,,9.7465,10.2375,lower,28.71,4.13,90.8,14.5,0.113,81.0,down,True,DP04 / PKG_D / RCP_1의 CLN_Flow에서 정상 Baseline 대비 낮은 방향으로 지속적으로 벌어지는 편차가 감지되었습니다.,2026-02-19,39.6,"[{'product_id': 'PKG_F', 'recipe_id': 'RCP_2', 'warning_count': 222}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_9', 'warning_count': 221}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_9', 'warning_count': 221}]",54.0,False,True
DP04,CLN_Pressure,down,2026-03-30,299.9067,300.0362,294.1534,305.9191,control_limit_3sigma,OK,,,294.1534,305.9191,lower,9.03,6.05,2.2,80.5,-0.086,,down,True,DP04 / PKG_E / RCP_5의 CLN_Pressure 변동성이 정상 대비 지속적으로 확대되고 있습니다.,2026-03-24,6.2,"[{'product_id': 'PKG_A', 'recipe_id': 'RCP_9', 'warning_count': 13}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_1', 'warning_count': 12}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_2', 'warning_count': 11}]",31.0,True,True
DP04,CLN_Time,either,2026-03-30,15.0095,15.0013,13.4938,16.5087,control_limit_3sigma,OK,14.6495,15.353,13.4938,16.5087,both,,,2.1,98.2,-0.011,,down,False,DP04 / PKG_A / RCP_1의 CLN_Time 변동성이 정상 대비 지속적으로 확대되고 있습니다.,,,"[{'product_id': 'PKG_E', 'recipe_id': 'RCP_9', 'warning_count': 13}, {'product_id': 'PKG_F', 'recipe_id': 'RCP_1', 'warning_count': 11}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_9', 'warning_count': 8}]",34.0,True,False
DP04,Coating_Flow,either,2026-03-30,50.0053,50.0025,48.5005,51.5045,control_limit_3sigma,OK,49.652,,48.5005,51.5045,both,,,0.9,91.8,-0.04,,up,True,DP04 / PKG_A / RCP_3의 Coating_Flow 변동성이 정상 대비 지속적으로 확대되고 있습니다.,2026-03-28,2.6,"[{'product_id': 'PKG_F', 'recipe_id': 'RCP_3', 'warning_count': 13}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_2', 'warning_count': 11}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_3', 'warning_count': 7}]",22.0,True,False
DP04,Coating_Thickness,either,2026-03-30,10.0026,10.0,9.5,10.5,mentor_spec+control_limit_3sigma,OK,,,9.5556,10.4444,both,3.38,2.29,1.0,98.3,-0.236,,down,True,DP04 / PKG_E / RCP_7의 Coating_Thickness 변동성이 정상 대비 지속적으로 확대되고 있습니다.,2026-03-30,0.3,"[{'product_id': 'PKG_A', 'recipe_id': 'RCP_8', 'warning_count': 14}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_5', 'warning_count': 12}, {'product_id': 'PKG_D', 'recipe_id': 'RCP_7', 'warning_count': 11}]",28.0,True,False
DP04,Coating_Uniformity,either,2026-03-30,98.7949,98.8099,97.0,100.0,mentor_spec_recomputed_target+control_limit_3sigma,OK,98.6343,98.9837,98.0614,99.5584,both,,,2.0,98.2,-0.214,,up,False,DP04 / PKG_F / RCP_5의 Coating_Uniformity 변동성이 정상 대비 지속적으로 확대되고 있습니다.,,,"[{'product_id': 'PKG_C', 'recipe_id': 'RCP_9', 'warning_count': 13}, {'product_id': 'PKG_D', 'recipe_id': 'RCP_3', 'warning_count': 9}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_2', 'warning_count': 9}]",32.0,True,False
DP04,Cooling_Flow,down,2026-03-30,10.0042,9.999,9.7003,10.2977,control_limit_3sigma,OK,9.9293,,9.7003,10.2977,lower,,,0.0,100.0,-0.062,,up,False,DP04 / PKG_D / RCP_8의 Cooling_Flow 변동성이 정상 대비 지속적으로 확대되고 있습니다.,,,"[{'product_id': 'PKG_C', 'recipe_id': 'RCP_8', 'warning_count': 7}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_3', 'warning_count': 7}, {'product_id': 'PKG_E', 'recipe_id': 'RCP_7', 'warning_count': 7}]",27.0,True,True
DP04,Cooling_Water_Temp,either,2026-03-30,21.9948,22.001,21.1016,22.9004,control_limit_3sigma,OK,,22.2109,21.1016,22.9004,both,,,1.7,96.5,0.174,,up,True,DP04 / PKG_A / RCP_8의 Cooling_Water_Temp에서 정상 Baseline 대비 지속적인 상승 추세가 감지되었습니다.,2026-03-30,0.7,"[{'product_id': 'PKG_C', 'recipe_id': 'RCP_1', 'warning_count': 11}, {'product_id': 'PKG_D', 'recipe_id': 'RCP_1', 'warning_count': 9}, {'product_id': 'PKG_E', 'recipe_id': 'RCP_9', 'warning_count': 9}]",27.0,True,False
DP04,Cutting_Offset,either,2026-03-30,-0.0027,0.0061,-0.5375,0.5497,control_limit_3sigma,OK,-0.1268,0.1268,-0.5375,0.5497,both,,,1.6,98.5,0.056,,,False,,,,[],,False,False
DP04,Cutting_X_Index,either,2026-03-30,0.0154,-0.0025,-1.4979,1.4929,control_limit_3sigma,OK,-0.3489,0.3489,-1.4979,1.4929,both,,,1.2,98.9,0.033,,up,False,DP04 / PKG_F / RCP_6의 Cutting_X_Index에서 이론 기준값(0.0000) 대비 지속적으로 벌어지는 편차가 감지되었습니다.,,,"[{'product_id': 'PKG_B', 'recipe_id': 'RCP_6', 'warning_count': 20}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_5', 'warning_count': 10}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_8', 'warning_count': 9}]",38.0,True,False
DP04,Cutting_Y_Index,either,2026-03-30,-0.0279,-0.0008,-1.4918,1.4903,control_limit_3sigma,OK,-0.3479,0.3479,-1.4918,1.4903,both,,,2.2,95.2,0.117,,up,True,DP04 / PKG_C / RCP_6의 Cutting_Y_Index 변동성이 정상 대비 지속적으로 확대되고 있습니다.,2026-03-29,1.0,"[{'product_id': 'PKG_C', 'recipe_id': 'RCP_8', 'warning_count': 17}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_6', 'warning_count': 11}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_6', 'warning_count': 11}]",32.0,True,False
DP04,Door_Open_Count,either,2026-03-30,4.5017,4.0,-4.6017,12.6017,control_limit_3sigma,OK,,,-4.6017,12.6017,both,,,5.8,94.8,0.087,,,False,,,,[],,False,False
DP04,Factory_Power,either,2026-03-30,301.586,302.2419,-43.6313,648.1152,control_limit_3sigma,OK,,,-43.6313,648.1152,both,,,0.7,99.3,-0.098,,,False,,,,[],,False,False
DP04,Fan_RPM,either,2026-03-30,2035.9927,2004.75,273.4471,3736.0529,control_limit_3sigma,OK,,,273.4471,3736.0529,both,,,2.5,97.7,0.197,,,False,,,,[],,False,False
DP04,Feed_Speed,either,2026-03-30,249.9936,250.0,248.0,252.0,mentor_spec+control_limit_3sigma,OK,249.4407,250.5593,247.603,252.397,both,,,1.1,97.9,-0.026,,down,True,DP04 / PKG_D / RCP_6의 Feed_Speed에서 정상 Baseline(최적값) 대비 낮은 방향으로 지속적으로 벌어지는 편차가 감지되었습니다.,2026-03-30,0.4,"[{'product_id': 'PKG_B', 'recipe_id': 'RCP_3', 'warning_count': 12}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_5', 'warning_count': 9}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_7', 'warning_count': 9}]",27.0,True,False
DP04,Focus,either,2026-03-30,-0.0054,0.0,-4.0,4.0,mentor_spec+control_limit_3sigma,OK,-0.1434,0.1434,-0.6145,0.6145,both,,,1.3,98.9,-0.121,,,False,,,,[],,False,False
DP04,Frequency,either,2026-03-30,99.9845,100.0,98.0,102.0,mentor_spec+control_limit_3sigma,OK,99.6583,100.3417,98.5358,101.4642,both,,,1.1,99.0,-0.095,,up,False,DP04 / PKG_E / RCP_5의 Frequency 변동성이 정상 대비 지속적으로 확대되고 있습니다.,,,"[{'product_id': 'PKG_E', 'recipe_id': 'RCP_8', 'warning_count': 17}, {'product_id': 'PKG_E', 'recipe_id': 'RCP_9', 'warning_count': 9}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_6', 'warning_count': 7}]",37.0,True,False
DP04,Groove_Depth,either,2026-03-30,45.0034,44.9894,44.5028,45.476,control_limit_3sigma,OK,44.8759,,44.5028,45.476,both,,,2.9,97.4,-0.019,,down,False,DP04 / PKG_D / RCP_5의 Groove_Depth 변동성이 정상 대비 지속적으로 확대되고 있습니다.,,,"[{'product_id': 'PKG_D', 'recipe_id': 'RCP_1', 'warning_count': 8}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_8', 'warning_count': 7}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_4', 'warning_count': 6}]",25.0,True,False
DP04,Head_Temp,up,2026-03-30,42.0011,42.0,38.0,47.0,mentor_spec+control_limit_3sigma,OK,,42.2136,41.0844,42.9156,upper,,,0.1,98.2,-0.005,,up,True,DP04 / PKG_A / RCP_3의 Head_Temp 변동성이 정상 대비 지속적으로 확대되고 있습니다.,2026-03-30,0.6,"[{'product_id': 'PKG_B', 'recipe_id': 'RCP_4', 'warning_count': 11}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_9', 'warning_count': 8}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_4', 'warning_count': 7}]",25.0,True,True
DP04,Kerf_Angle,either,2026-03-30,90.0344,90.032,89.7218,90.3422,control_limit_3sigma,OK,89.9276,90.0724,89.7218,90.3422,both,,,1.4,84.2,0.077,,up,True,DP04 / PKG_A / RCP_3의 Kerf_Angle에서 이론 기준값(90.0000) 대비 지속적으로 벌어지는 편차가 감지되었습니다.,2026-03-25,5.1,"[{'product_id': 'PKG_F', 'recipe_id': 'RCP_9', 'warning_count': 52}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_4', 'warning_count': 30}, {'product_id': 'PKG_F', 'recipe_id': 'RCP_1', 'warning_count': 29}]",50.0,True,False
DP04,Kerf_Width_Profile,either,2026-03-30,50.0854,50.0945,49.2,50.8,mentor_spec_recomputed_target+control_limit_3sigma,OK,50.0153,50.1743,49.754,50.4351,both,,,2.7,97.6,-0.079,,down,False,DP04 / PKG_E / RCP_1의 Kerf_Width_Profile 변동성이 정상 대비 지속적으로 확대되고 있습니다.,,,"[{'product_id': 'PKG_C', 'recipe_id': 'RCP_4', 'warning_count': 8}, {'product_id': 'PKG_C', 'recipe_id': 'RCP_6', 'warning_count': 7}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_5', 'warning_count': 6}]",29.0,True,False
DP04,LED_Brightness,either,2026-03-30,90.245,89.9802,72.6824,107.278,control_limit_3sigma,OK,,,72.6824,107.278,both,,,1.6,98.6,0.143,,,False,,,,[],,False,False
DP04,Laser_Centering_Position,either,2026-03-30,-0.0068,0.0,-3.0,3.0,mentor_spec+control_limit_3sigma,OK,-0.1058,0.1058,-0.4534,0.4534,both,,,1.5,98.7,0.005,,up,False,DP04 / PKG_F / RCP_7의 Laser_Centering_Position에서 이론 기준값(0.0000) 대비 지속적으로 벌어지는 편차가 감지되었습니다.,,,"[{'product_id': 'PKG_E', 'recipe_id': 'RCP_9', 'warning_count': 9}, {'product_id': 'PKG_E', 'recipe_id': 'RCP_5', 'warning_count': 9}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_9', 'warning_count': 8}]",29.0,True,False
DP04,Laser_Current,either,2026-03-30,8.5031,8.5,8.1998,8.8002,control_limit_3sigma,OK,8.43,8.57,8.1998,8.8002,both,,,1.2,98.9,0.071,,up,False,DP04 / PKG_D / RCP_7의 Laser_Current 변동성이 정상 대비 지속적으로 확대되고 있습니다.,,,"[{'product_id': 'PKG_D', 'recipe_id': 'RCP_7', 'warning_count': 26}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_4', 'warning_count': 8}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_3', 'warning_count': 8}]",31.0,True,False
DP04,Laser_Head_Remain_Time,either,2026-03-30,3069.5582,3007.75,-453.3404,6468.8404,control_limit_3sigma,OK,,,-453.3404,6468.8404,both,,,1.8,98.4,0.056,,,False,,,,[],,False,False
DP04,Laser_Power,down,2026-03-30,18.5001,18.5,17.8,19.2,mentor_spec+control_limit_3sigma,OK,18.4417,18.5583,18.2501,18.7499,lower,4.73,4.78,0.0,100.0,-0.02,,up,False,DP04 / PKG_B / RCP_3의 Laser_Power 변동성이 정상 대비 지속적으로 확대되고 있습니다.,,,"[{'product_id': 'PKG_F', 'recipe_id': 'RCP_8', 'warning_count': 10}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_3', 'warning_count': 8}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_4', 'warning_count': 5}]",16.0,True,True
DP04,Laser_Voltage,either,2026-03-30,23.9978,24.0,23.3987,24.6013,control_limit_3sigma,OK,23.8597,24.1403,23.3987,24.6013,both,,,0.9,99.2,-0.049,,up,False,DP04 / PKG_D / RCP_9의 Laser_Voltage 변동성이 정상 대비 지속적으로 확대되고 있습니다.,,,"[{'product_id': 'PKG_B', 'recipe_id': 'RCP_2', 'warning_count': 14}, {'product_id': 'PKG_B', 'recipe_id': 'RCP_1', 'warning_count': 10}, {'product_id': 'PKG_A', 'recipe_id': 'RCP_2', 'warning_count': 10}]",29.0,True,False
DP04,Maintenance_Count,either,2026-03-30,9.3277,10.0,-7.3475,27.3475,control_limit_3sigma,OK,,,-7.3475,27.3475,both,,,3.9,96.5,0.018,,,False,,,,[],,False,False
DP04,Network_Latency,either,2026-03-30,10.4805,10.5403,-5.9397,27.0203,control_limit_3sigma,OK,,,-5.9397,27.0203,both,,,0.6,99.4,-0.156,,,False,,,,[],,False,False
DP04,PLC_CPU_Load,either,2026-03-30,45.1098,44.9134,-15.7544,105.5813,control_limit_3sigma,OK,,,-15.7544,105.5813,both,,,1.6,98.6,0.139,,,False,,,,[],,False,False
DP04,PLC_Memory,either,2026-03-30,56.0963,55.0732,-5.5833,115.7297,control_limit_3sigma,OK,,,-5.5833,115.7297,both,,,1.7,98.5,-0.034,,,False,,,,[],,False,False
