type,column,group_key,baseline_method,baseline_value,bad_direction
B,Beam_Diameter,PKG_D|RCP_3,OK_median,34.994,
B,Kerf_Width_Profile,PKG_D|RCP_3,OK_median,50.0962,
B,Top_Kerf,PKG_D|RCP_3,OK_median,50.0947,
B,Bottom_Kerf,PKG_D|RCP_3,OK_median,50.0942,
B,Laser_Power,PKG_D|RCP_4,OK_median,18.484,
B,Power_Efficiency,PKG_D|RCP_4,OK_median,94.981,
B,Focus,PKG_D|RCP_4,OK_median,0.011,
B,Beam_Diameter,PKG_D|RCP_4,OK_median,34.994,
B,Kerf_Width_Profile,PKG_D|RCP_4,OK_median,50.0946,
B,Top_Kerf,PKG_D|RCP_4,OK_median,50.0955,
B,Bottom_Kerf,PKG_D|RCP_4,OK_median,50.096,
B,Laser_Power,PKG_D|RCP_5,OK_median,18.488,
B,Power_Efficiency,PKG_D|RCP_5,OK_median,94.979,
B,Focus,PKG_D|RCP_5,OK_median,0.02,
B,Beam_Diameter,PKG_D|RCP_5,OK_median,35.003,
B,Kerf_Width_Profile,PKG_D|RCP_5,OK_median,50.0975,
B,Top_Kerf,PKG_D|RCP_5,OK_median,50.0961,
B,Bottom_Kerf,PKG_D|RCP_5,OK_median,50.0925,
B,Laser_Power,PKG_D|RCP_6,OK_median,18.488,
B,Power_Efficiency,PKG_D|RCP_6,OK_median,94.975,
B,Focus,PKG_D|RCP_6,OK_median,0.009,
B,Beam_Diameter,PKG_D|RCP_6,OK_median,34.988,
B,Kerf_Width_Profile,PKG_D|RCP_6,OK_median,50.09575,
B,Top_Kerf,PKG_D|RCP_6,OK_median,50.0944,
B,Bottom_Kerf,PKG_D|RCP_6,OK_median,50.0911,
B,Laser_Power,PKG_D|RCP_7,OK_median,18.488,
B,Power_Efficiency,PKG_D|RCP_7,OK_median,94.986,
B,Focus,PKG_D|RCP_7,OK_median,0.02,
B,Beam_Diameter,PKG_D|RCP_7,OK_median,35.005,
B,Kerf_Width_Profile,PKG_D|RCP_7,OK_median,50.0935,
B,Top_Kerf,PKG_D|RCP_7,OK_median,50.0936,
B,Bottom_Kerf,PKG_D|RCP_7,OK_median,50.0932,
B,Laser_Power,PKG_D|RCP_8,OK_median,18.486,
B,Power_Efficiency,PKG_D|RCP_8,OK_median,94.985,
B,Focus,PKG_D|RCP_8,OK_median,0.023,
B,Beam_Diameter,PKG_D|RCP_8,OK_median,34.984,
B,Kerf_Width_Profile,PKG_D|RCP_8,OK_median,50.0963,
B,Top_Kerf,PKG_D|RCP_8,OK_median,50.0941,
B,Bottom_Kerf,PKG_D|RCP_8,OK_median,50.0941,
B,Laser_Power,PKG_D|RCP_9,OK_median,18.489,
B,Power_Efficiency,PKG_D|RCP_9,OK_median,94.9755,
B,Focus,PKG_D|RCP_9,OK_median,0.0235,
B,Beam_Diameter,PKG_D|RCP_9,OK_median,34.992,
B,Kerf_Width_Profile,PKG_D|RCP_9,OK_median,50.0943,
B,Top_Kerf,PKG_D|RCP_9,OK_median,50.0912,
B,Bottom_Kerf,PKG_D|RCP_9,OK_median,50.0951,
B,Laser_Power,PKG_E|RCP_1,OK_median,18.493,
B,Power_Efficiency,PKG_E|RCP_1,OK_median,94.975,
B,Focus,PKG_E|RCP_1,OK_median,0.008,
B,Beam_Diameter,PKG_E|RCP_1,OK_median,34.992,
B,Kerf_Width_Profile,PKG_E|RCP_1,OK_median,50.0917,
B,Top_Kerf,PKG_E|RCP_1,OK_median,50.0927,
B,Bottom_Kerf,PKG_E|RCP_1,OK_median,50.0945,
B,Laser_Power,PKG_E|RCP_2,OK_median,18.493,
B,Power_Efficiency,PKG_E|RCP_2,OK_median,94.978,
B,Focus,PKG_E|RCP_2,OK_median,0.0205,
B,Beam_Diameter,PKG_E|RCP_2,OK_median,34.985,
B,Kerf_Width_Profile,PKG_E|RCP_2,OK_median,50.09105,
B,Top_Kerf,PKG_E|RCP_2,OK_median,50.08535,
B,Bottom_Kerf,PKG_E|RCP_2,OK_median,50.08885,
B,Laser_Power,PKG_E|RCP_3,OK_median,18.489,
B,Power_Efficiency,PKG_E|RCP_3,OK_median,94.985,
B,Focus,PKG_E|RCP_3,OK_median,0.018,
B,Beam_Diameter,PKG_E|RCP_3,OK_median,34.9945,
B,Kerf_Width_Profile,PKG_E|RCP_3,OK_median,50.09425,
B,Top_Kerf,PKG_E|RCP_3,OK_median,50.0913,
B,Bottom_Kerf,PKG_E|RCP_3,OK_median,50.0887,
B,Laser_Power,PKG_E|RCP_4,OK_median,18.49,
B,Power_Efficiency,PKG_E|RCP_4,OK_median,94.981,
B,Focus,PKG_E|RCP_4,OK_median,0.024,
B,Beam_Diameter,PKG_E|RCP_4,OK_median,35.011,
B,Kerf_Width_Profile,PKG_E|RCP_4,OK_median,50.0962,
B,Top_Kerf,PKG_E|RCP_4,OK_median,50.0974,
B,Bottom_Kerf,PKG_E|RCP_4,OK_median,50.0941,
B,Laser_Power,PKG_E|RCP_5,OK_median,18.491,
B,Power_Efficiency,PKG_E|RCP_5,OK_median,94.995,
B,Focus,PKG_E|RCP_5,OK_median,0.0175,
B,Beam_Diameter,PKG_E|RCP_5,OK_median,35.005,
B,Kerf_Width_Profile,PKG_E|RCP_5,OK_median,50.0904,
B,Top_Kerf,PKG_E|RCP_5,OK_median,50.09185,
B,Bottom_Kerf,PKG_E|RCP_5,OK_median,50.09135,
B,Laser_Power,PKG_E|RCP_6,OK_median,18.487,
B,Power_Efficiency,PKG_E|RCP_6,OK_median,94.979,
B,Focus,PKG_E|RCP_6,OK_median,0.0235,
B,Beam_Diameter,PKG_E|RCP_6,OK_median,34.994,
B,Kerf_Width_Profile,PKG_E|RCP_6,OK_median,50.0993,
B,Top_Kerf,PKG_E|RCP_6,OK_median,50.09135,
B,Bottom_Kerf,PKG_E|RCP_6,OK_median,50.0982,
B,Laser_Power,PKG_E|RCP_7,OK_median,18.49,
B,Power_Efficiency,PKG_E|RCP_7,OK_median,94.984,
B,Focus,PKG_E|RCP_7,OK_median,0.0095,
B,Beam_Diameter,PKG_E|RCP_7,OK_median,34.994,
B,Kerf_Width_Profile,PKG_E|RCP_7,OK_median,50.0942,
B,Top_Kerf,PKG_E|RCP_7,OK_median,50.09345,
B,Bottom_Kerf,PKG_E|RCP_7,OK_median,50.0919,
B,Laser_Power,PKG_E|RCP_8,OK_median,18.487,
B,Power_Efficiency,PKG_E|RCP_8,OK_median,94.985,
B,Focus,PKG_E|RCP_8,OK_median,0.015,
B,Beam_Diameter,PKG_E|RCP_8,OK_median,34.995,
B,Kerf_Width_Profile,PKG_E|RCP_8,OK_median,50.09395,
B,Top_Kerf,PKG_E|RCP_8,OK_median,50.09315,
B,Bottom_Kerf,PKG_E|RCP_8,OK_median,50.09085,
B,Laser_Power,PKG_E|RCP_9,OK_median,18.488,
B,Power_Efficiency,PKG_E|RCP_9,OK_median,94.982,
B,Focus,PKG_E|RCP_9,OK_median,0.02,
B,Beam_Diameter,PKG_E|RCP_9,OK_median,34.999,
B,Kerf_Width_Profile,PKG_E|RCP_9,OK_median,50.0957,
B,Top_Kerf,PKG_E|RCP_9,OK_median,50.0922,
B,Bottom_Kerf,PKG_E|RCP_9,OK_median,50.0937,
B,Laser_Power,PKG_F|RCP_1,OK_median,18.485,
B,Power_Efficiency,PKG_F|RCP_1,OK_median,94.982,
B,Focus,PKG_F|RCP_1,OK_median,0.018,
B,Beam_Diameter,PKG_F|RCP_1,OK_median,35.003,
B,Kerf_Width_Profile,PKG_F|RCP_1,OK_median,50.09735,
B,Top_Kerf,PKG_F|RCP_1,OK_median,50.09575,
B,Bottom_Kerf,PKG_F|RCP_1,OK_median,50.0942,
B,Laser_Power,PKG_F|RCP_2,OK_median,18.488,
B,Power_Efficiency,PKG_F|RCP_2,OK_median,94.974,
B,Focus,PKG_F|RCP_2,OK_median,0.021,
B,Beam_Diameter,PKG_F|RCP_2,OK_median,34.998,
B,Kerf_Width_Profile,PKG_F|RCP_2,OK_median,50.0962,
B,Top_Kerf,PKG_F|RCP_2,OK_median,50.0956,
B,Bottom_Kerf,PKG_F|RCP_2,OK_median,50.0946,
B,Laser_Power,PKG_F|RCP_3,OK_median,18.491,
B,Power_Efficiency,PKG_F|RCP_3,OK_median,94.9875,
B,Focus,PKG_F|RCP_3,OK_median,0.0085,
B,Beam_Diameter,PKG_F|RCP_3,OK_median,35,
B,Kerf_Width_Profile,PKG_F|RCP_3,OK_median,50.09165,
B,Top_Kerf,PKG_F|RCP_3,OK_median,50.08905,
B,Bottom_Kerf,PKG_F|RCP_3,OK_median,50.0943,
B,Laser_Power,PKG_F|RCP_4,OK_median,18.486,
B,Power_Efficiency,PKG_F|RCP_4,OK_median,94.9785,
B,Focus,PKG_F|RCP_4,OK_median,0.012,
B,Beam_Diameter,PKG_F|RCP_4,OK_median,35.0245,
B,Kerf_Width_Profile,PKG_F|RCP_4,OK_median,50.09615,
B,Top_Kerf,PKG_F|RCP_4,OK_median,50.0972,
B,Bottom_Kerf,PKG_F|RCP_4,OK_median,50.09775,
B,Laser_Power,PKG_F|RCP_5,OK_median,18.484,
B,Power_Efficiency,PKG_F|RCP_5,OK_median,94.985,
B,Focus,PKG_F|RCP_5,OK_median,0.008,
B,Beam_Diameter,PKG_F|RCP_5,OK_median,35.011,
B,Kerf_Width_Profile,PKG_F|RCP_5,OK_median,50.0993,
B,Top_Kerf,PKG_F|RCP_5,OK_median,50.0952,
B,Bottom_Kerf,PKG_F|RCP_5,OK_median,50.0991,
B,Laser_Power,PKG_F|RCP_6,OK_median,18.488,
B,Power_Efficiency,PKG_F|RCP_6,OK_median,94.976,
B,Focus,PKG_F|RCP_6,OK_median,0.018,
B,Beam_Diameter,PKG_F|RCP_6,OK_median,34.99,
B,Kerf_Width_Profile,PKG_F|RCP_6,OK_median,50.0941,
B,Top_Kerf,PKG_F|RCP_6,OK_median,50.0918,
B,Bottom_Kerf,PKG_F|RCP_6,OK_median,50.0967,
B,Laser_Power,PKG_F|RCP_7,OK_median,18.4835,
B,Power_Efficiency,PKG_F|RCP_7,OK_median,94.974,
B,Focus,PKG_F|RCP_7,OK_median,0.012,
B,Beam_Diameter,PKG_F|RCP_7,OK_median,35.0005,
B,Kerf_Width_Profile,PKG_F|RCP_7,OK_median,50.09825,
B,Top_Kerf,PKG_F|RCP_7,OK_median,50.09195,
B,Bottom_Kerf,PKG_F|RCP_7,OK_median,50.1,
B,Laser_Power,PKG_F|RCP_8,OK_median,18.487,
B,Power_Efficiency,PKG_F|RCP_8,OK_median,94.983,
B,Focus,PKG_F|RCP_8,OK_median,0.0125,
B,Beam_Diameter,PKG_F|RCP_8,OK_median,35.005,
B,Kerf_Width_Profile,PKG_F|RCP_8,OK_median,50.08715,
B,Top_Kerf,PKG_F|RCP_8,OK_median,50.08725,
B,Bottom_Kerf,PKG_F|RCP_8,OK_median,50.0913,
B,Laser_Power,PKG_F|RCP_9,OK_median,18.489,
B,Power_Efficiency,PKG_F|RCP_9,OK_median,94.992,
B,Focus,PKG_F|RCP_9,OK_median,0.022,
B,Beam_Diameter,PKG_F|RCP_9,OK_median,35.001,
B,Kerf_Width_Profile,PKG_F|RCP_9,OK_median,50.0927,
B,Top_Kerf,PKG_F|RCP_9,OK_median,50.0891,
B,Bottom_Kerf,PKG_F|RCP_9,OK_median,50.0898,
B,CLN_Time,PKG_A|RCP_1,OK_median (재분류: C->B),15.011,
B,CLN_Time,PKG_A|RCP_2,OK_median (재분류: C->B),14.983,
B,CLN_Time,PKG_A|RCP_3,OK_median (재분류: C->B),14.9795,
B,CLN_Time,PKG_A|RCP_4,OK_median (재분류: C->B),15.009,
B,CLN_Time,PKG_A|RCP_5,OK_median (재분류: C->B),14.9735,
B,CLN_Time,PKG_A|RCP_6,OK_median (재분류: C->B),15.007,
B,CLN_Time,PKG_A|RCP_7,OK_median (재분류: C->B),15.015,
B,CLN_Time,PKG_A|RCP_8,OK_median (재분류: C->B),14.9875,
B,CLN_Time,PKG_A|RCP_9,OK_median (재분류: C->B),15.0055,
B,CLN_Time,PKG_B|RCP_1,OK_median (재분류: C->B),15.025,
B,CLN_Time,PKG_B|RCP_2,OK_median (재분류: C->B),14.969,
B,CLN_Time,PKG_B|RCP_3,OK_median (재분류: C->B),14.999,
B,CLN_Time,PKG_B|RCP_4,OK_median (재분류: C->B),14.997,
B,CLN_Time,PKG_B|RCP_5,OK_median (재분류: C->B),15.0035,
B,CLN_Time,PKG_B|RCP_6,OK_median (재분류: C->B),15.026,
B,CLN_Time,PKG_B|RCP_7,OK_median (재분류: C->B),15.026,
B,CLN_Time,PKG_B|RCP_8,OK_median (재분류: C->B),14.985,
B,CLN_Time,PKG_B|RCP_9,OK_median (재분류: C->B),14.9935,
B,CLN_Time,PKG_C|RCP_1,OK_median (재분류: C->B),14.994,
B,CLN_Time,PKG_C|RCP_2,OK_median (재분류: C->B),15.0055,
B,CLN_Time,PKG_C|RCP_3,OK_median (재분류: C->B),15.0305,
B,CLN_Time,PKG_C|RCP_4,OK_median (재분류: C->B),14.991,
B,CLN_Time,PKG_C|RCP_5,OK_median (재분류: C->B),15.009,
B,CLN_Time,PKG_C|RCP_6,OK_median (재분류: C->B),14.977,
B,CLN_Time,PKG_C|RCP_7,OK_median (재분류: C->B),14.992,
B,CLN_Time,PKG_C|RCP_8,OK_median (재분류: C->B),15.0255,
B,CLN_Time,PKG_C|RCP_9,OK_median (재분류: C->B),15.016,
B,CLN_Time,PKG_D|RCP_1,OK_median (재분류: C->B),15.0335,
B,CLN_Time,PKG_D|RCP_2,OK_median (재분류: C->B),14.997,
B,CLN_Time,PKG_D|RCP_3,OK_median (재분류: C->B),15.025,
B,CLN_Time,PKG_D|RCP_4,OK_median (재분류: C->B),15.035,
B,CLN_Time,PKG_D|RCP_5,OK_median (재분류: C->B),14.996,
B,CLN_Time,PKG_D|RCP_6,OK_median (재분류: C->B),14.981,
B,CLN_Time,PKG_D|RCP_7,OK_median (재분류: C->B),15.032,
B,CLN_Time,PKG_D|RCP_8,OK_median (재분류: C->B),15.011,
B,CLN_Time,PKG_D|RCP_9,OK_median (재분류: C->B),14.9985,
B,CLN_Time,PKG_E|RCP_1,OK_median (재분류: C->B),14.989,
B,CLN_Time,PKG_E|RCP_2,OK_median (재분류: C->B),15.036,
B,CLN_Time,PKG_E|RCP_3,OK_median (재분류: C->B),14.9955,
B,CLN_Time,PKG_E|RCP_4,OK_median (재분류: C->B),14.975,
B,CLN_Time,PKG_E|RCP_5,OK_median (재분류: C->B),14.9915,
B,CLN_Time,PKG_E|RCP_6,OK_median (재분류: C->B),14.991,
B,CLN_Time,PKG_E|RCP_7,OK_median (재분류: C->B),14.9775,
B,CLN_Time,PKG_E|RCP_8,OK_median (재분류: C->B),14.987,
B,CLN_Time,PKG_E|RCP_9,OK_median (재분류: C->B),15.005,
B,CLN_Time,PKG_F|RCP_1,OK_median (재분류: C->B),15.009,
B,CLN_Time,PKG_F|RCP_2,OK_median (재분류: C->B),15.009,
B,CLN_Time,PKG_F|RCP_3,OK_median (재분류: C->B),15.0245,
B,CLN_Time,PKG_F|RCP_4,OK_median (재분류: C->B),14.975,
B,CLN_Time,PKG_F|RCP_5,OK_median (재분류: C->B),15.005,
B,CLN_Time,PKG_F|RCP_6,OK_median (재분류: C->B),14.978,
B,CLN_Time,PKG_F|RCP_7,OK_median (재분류: C->B),14.971,
B,CLN_Time,PKG_F|RCP_8,OK_median (재분류: C->B),15.0215,
B,CLN_Time,PKG_F|RCP_9,OK_median (재분류: C->B),15.016,
