type,column,group_key,baseline_method,baseline_value,bad_direction
B,Kerf_Width_Profile,PKG_C|RCP_6,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0923,
B,Top_Kerf,PKG_C|RCP_6,opcond_OK_median,50.0912,
B,Bottom_Kerf,PKG_C|RCP_6,opcond_OK_median,50.09505,
B,CLN_Time,PKG_C|RCP_6,opcond_OK_median (재분류: C->B),14.977,
B,Frequency,PKG_C|RCP_6,mentor_target,100.0,
B,Feed_Speed,PKG_C|RCP_6,mentor_target,250.0,
B,Coating_Uniformity,PKG_C|RCP_6,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.8065,
B,Laser_Current,PKG_C|RCP_6,opcond_OK_median,8.4945,
B,Laser_Voltage,PKG_C|RCP_6,opcond_OK_median,24.005,
B,Laser_Power,PKG_C|RCP_7,mentor_target,18.5,
B,Power_Efficiency,PKG_C|RCP_7,mentor_target,95.0,
B,Focus,PKG_C|RCP_7,mentor_target,0.0,
B,Beam_Diameter,PKG_C|RCP_7,opcond_OK_median,34.994,
B,Kerf_Width_Profile,PKG_C|RCP_7,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09655,
B,Top_Kerf,PKG_C|RCP_7,opcond_OK_median,50.09225,
B,Bottom_Kerf,PKG_C|RCP_7,opcond_OK_median,50.0956,
B,CLN_Time,PKG_C|RCP_7,opcond_OK_median (재분류: C->B),14.992,
B,Frequency,PKG_C|RCP_7,mentor_target,100.0,
B,Feed_Speed,PKG_C|RCP_7,mentor_target,250.0,
B,Coating_Uniformity,PKG_C|RCP_7,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.825,
B,Laser_Current,PKG_C|RCP_7,opcond_OK_median,8.5,
B,Laser_Voltage,PKG_C|RCP_7,opcond_OK_median,23.998,
B,Laser_Power,PKG_C|RCP_8,mentor_target,18.5,
B,Power_Efficiency,PKG_C|RCP_8,mentor_target,95.0,
B,Focus,PKG_C|RCP_8,mentor_target,0.0,
B,Beam_Diameter,PKG_C|RCP_8,opcond_OK_median,34.9955,
B,Kerf_Width_Profile,PKG_C|RCP_8,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0961,
B,Top_Kerf,PKG_C|RCP_8,opcond_OK_median,50.0931,
B,Bottom_Kerf,PKG_C|RCP_8,opcond_OK_median,50.1,
B,CLN_Time,PKG_C|RCP_8,opcond_OK_median (재분류: C->B),15.0255,
B,Frequency,PKG_C|RCP_8,mentor_target,100.0,
B,Feed_Speed,PKG_C|RCP_8,mentor_target,250.0,
B,Coating_Uniformity,PKG_C|RCP_8,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.8205,
B,Laser_Current,PKG_C|RCP_8,opcond_OK_median,8.503,
B,Laser_Voltage,PKG_C|RCP_8,opcond_OK_median,23.988,
B,Laser_Power,PKG_C|RCP_9,mentor_target,18.5,
B,Power_Efficiency,PKG_C|RCP_9,mentor_target,95.0,
B,Focus,PKG_C|RCP_9,mentor_target,0.0,
B,Beam_Diameter,PKG_C|RCP_9,opcond_OK_median,35.01,
B,Kerf_Width_Profile,PKG_C|RCP_9,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.08955,
B,Top_Kerf,PKG_C|RCP_9,opcond_OK_median,50.09135,
B,Bottom_Kerf,PKG_C|RCP_9,opcond_OK_median,50.0955,
B,CLN_Time,PKG_C|RCP_9,opcond_OK_median (재분류: C->B),15.016,
B,Frequency,PKG_C|RCP_9,mentor_target,100.0,
B,Feed_Speed,PKG_C|RCP_9,mentor_target,250.0,
B,Coating_Uniformity,PKG_C|RCP_9,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.803,
B,Laser_Current,PKG_C|RCP_9,opcond_OK_median,8.502,
B,Laser_Voltage,PKG_C|RCP_9,opcond_OK_median,23.999,
B,Laser_Power,PKG_D|RCP_1,mentor_target,18.5,
B,Power_Efficiency,PKG_D|RCP_1,mentor_target,95.0,
B,Focus,PKG_D|RCP_1,mentor_target,0.0,
B,Beam_Diameter,PKG_D|RCP_1,opcond_OK_median,35.003,
B,Kerf_Width_Profile,PKG_D|RCP_1,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09385,
B,Top_Kerf,PKG_D|RCP_1,opcond_OK_median,50.093,
B,Bottom_Kerf,PKG_D|RCP_1,opcond_OK_median,50.09785,
B,CLN_Time,PKG_D|RCP_1,opcond_OK_median (재분류: C->B),15.0335,
B,Frequency,PKG_D|RCP_1,mentor_target,100.0,
B,Feed_Speed,PKG_D|RCP_1,mentor_target,250.0,
B,Coating_Uniformity,PKG_D|RCP_1,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.801,
B,Laser_Current,PKG_D|RCP_1,opcond_OK_median,8.502,
B,Laser_Voltage,PKG_D|RCP_1,opcond_OK_median,23.998,
B,Laser_Power,PKG_D|RCP_2,mentor_target,18.5,
B,Power_Efficiency,PKG_D|RCP_2,mentor_target,95.0,
B,Focus,PKG_D|RCP_2,mentor_target,0.0,
B,Beam_Diameter,PKG_D|RCP_2,opcond_OK_median,35.016,
B,Kerf_Width_Profile,PKG_D|RCP_2,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0995,
B,Top_Kerf,PKG_D|RCP_2,opcond_OK_median,50.0965,
B,Bottom_Kerf,PKG_D|RCP_2,opcond_OK_median,50.0977,
B,CLN_Time,PKG_D|RCP_2,opcond_OK_median (재분류: C->B),14.997,
B,Frequency,PKG_D|RCP_2,mentor_target,100.0,
B,Feed_Speed,PKG_D|RCP_2,mentor_target,250.0,
B,Coating_Uniformity,PKG_D|RCP_2,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.806,
B,Laser_Current,PKG_D|RCP_2,opcond_OK_median,8.499,
B,Laser_Voltage,PKG_D|RCP_2,opcond_OK_median,23.994,
B,Laser_Power,PKG_D|RCP_3,mentor_target,18.5,
B,Power_Efficiency,PKG_D|RCP_3,mentor_target,95.0,
B,Focus,PKG_D|RCP_3,mentor_target,0.0,
B,Beam_Diameter,PKG_D|RCP_3,opcond_OK_median,34.994,
B,Kerf_Width_Profile,PKG_D|RCP_3,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0962,
B,Top_Kerf,PKG_D|RCP_3,opcond_OK_median,50.0947,
B,Bottom_Kerf,PKG_D|RCP_3,opcond_OK_median,50.0942,
B,CLN_Time,PKG_D|RCP_3,opcond_OK_median (재분류: C->B),15.025,
B,Frequency,PKG_D|RCP_3,mentor_target,100.0,
B,Feed_Speed,PKG_D|RCP_3,mentor_target,250.0,
B,Coating_Uniformity,PKG_D|RCP_3,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.814,
B,Laser_Current,PKG_D|RCP_3,opcond_OK_median,8.504,
B,Laser_Voltage,PKG_D|RCP_3,opcond_OK_median,24.006,
B,Laser_Power,PKG_D|RCP_4,mentor_target,18.5,
B,Power_Efficiency,PKG_D|RCP_4,mentor_target,95.0,
B,Focus,PKG_D|RCP_4,mentor_target,0.0,
B,Beam_Diameter,PKG_D|RCP_4,opcond_OK_median,34.994,
B,Kerf_Width_Profile,PKG_D|RCP_4,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0946,
B,Top_Kerf,PKG_D|RCP_4,opcond_OK_median,50.0955,
B,Bottom_Kerf,PKG_D|RCP_4,opcond_OK_median,50.096,
B,CLN_Time,PKG_D|RCP_4,opcond_OK_median (재분류: C->B),15.035,
B,Frequency,PKG_D|RCP_4,mentor_target,100.0,
B,Feed_Speed,PKG_D|RCP_4,mentor_target,250.0,
B,Coating_Uniformity,PKG_D|RCP_4,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.799,
B,Laser_Current,PKG_D|RCP_4,opcond_OK_median,8.502,
B,Laser_Voltage,PKG_D|RCP_4,opcond_OK_median,24.012,
B,Laser_Power,PKG_D|RCP_5,mentor_target,18.5,
B,Power_Efficiency,PKG_D|RCP_5,mentor_target,95.0,
B,Focus,PKG_D|RCP_5,mentor_target,0.0,
B,Beam_Diameter,PKG_D|RCP_5,opcond_OK_median,35.003,
B,Kerf_Width_Profile,PKG_D|RCP_5,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0975,
B,Top_Kerf,PKG_D|RCP_5,opcond_OK_median,50.0961,
B,Bottom_Kerf,PKG_D|RCP_5,opcond_OK_median,50.0925,
B,CLN_Time,PKG_D|RCP_5,opcond_OK_median (재분류: C->B),14.996,
B,Frequency,PKG_D|RCP_5,mentor_target,100.0,
B,Feed_Speed,PKG_D|RCP_5,mentor_target,250.0,
B,Coating_Uniformity,PKG_D|RCP_5,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.815,
B,Laser_Current,PKG_D|RCP_5,opcond_OK_median,8.498,
B,Laser_Voltage,PKG_D|RCP_5,opcond_OK_median,23.996,
B,Laser_Power,PKG_D|RCP_6,mentor_target,18.5,
B,Power_Efficiency,PKG_D|RCP_6,mentor_target,95.0,
B,Focus,PKG_D|RCP_6,mentor_target,0.0,
B,Beam_Diameter,PKG_D|RCP_6,opcond_OK_median,34.988,
B,Kerf_Width_Profile,PKG_D|RCP_6,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09575,
B,Top_Kerf,PKG_D|RCP_6,opcond_OK_median,50.0944,
B,Bottom_Kerf,PKG_D|RCP_6,opcond_OK_median,50.0911,
B,CLN_Time,PKG_D|RCP_6,opcond_OK_median (재분류: C->B),14.981,
B,Frequency,PKG_D|RCP_6,mentor_target,100.0,
B,Feed_Speed,PKG_D|RCP_6,mentor_target,250.0,
B,Coating_Uniformity,PKG_D|RCP_6,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.814,
B,Laser_Current,PKG_D|RCP_6,opcond_OK_median,8.5,
B,Laser_Voltage,PKG_D|RCP_6,opcond_OK_median,23.9975,
B,Laser_Power,PKG_D|RCP_7,mentor_target,18.5,
B,Power_Efficiency,PKG_D|RCP_7,mentor_target,95.0,
B,Focus,PKG_D|RCP_7,mentor_target,0.0,
B,Beam_Diameter,PKG_D|RCP_7,opcond_OK_median,35.005,
B,Kerf_Width_Profile,PKG_D|RCP_7,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0935,
B,Top_Kerf,PKG_D|RCP_7,opcond_OK_median,50.0936,
B,Bottom_Kerf,PKG_D|RCP_7,opcond_OK_median,50.0932,
B,CLN_Time,PKG_D|RCP_7,opcond_OK_median (재분류: C->B),15.032,
B,Frequency,PKG_D|RCP_7,mentor_target,100.0,
B,Feed_Speed,PKG_D|RCP_7,mentor_target,250.0,
B,Coating_Uniformity,PKG_D|RCP_7,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.799,
B,Laser_Current,PKG_D|RCP_7,opcond_OK_median,8.498,
B,Laser_Voltage,PKG_D|RCP_7,opcond_OK_median,23.99,
B,Laser_Power,PKG_D|RCP_8,mentor_target,18.5,
B,Power_Efficiency,PKG_D|RCP_8,mentor_target,95.0,
B,Focus,PKG_D|RCP_8,mentor_target,0.0,
B,Beam_Diameter,PKG_D|RCP_8,opcond_OK_median,34.984,
B,Kerf_Width_Profile,PKG_D|RCP_8,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0963,
B,Top_Kerf,PKG_D|RCP_8,opcond_OK_median,50.0941,
B,Bottom_Kerf,PKG_D|RCP_8,opcond_OK_median,50.0941,
B,CLN_Time,PKG_D|RCP_8,opcond_OK_median (재분류: C->B),15.011,
B,Frequency,PKG_D|RCP_8,mentor_target,100.0,
B,Feed_Speed,PKG_D|RCP_8,mentor_target,250.0,
B,Coating_Uniformity,PKG_D|RCP_8,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.805,
B,Laser_Current,PKG_D|RCP_8,opcond_OK_median,8.504,
B,Laser_Voltage,PKG_D|RCP_8,opcond_OK_median,24.005,
B,Laser_Power,PKG_D|RCP_9,mentor_target,18.5,
B,Power_Efficiency,PKG_D|RCP_9,mentor_target,95.0,
B,Focus,PKG_D|RCP_9,mentor_target,0.0,
B,Beam_Diameter,PKG_D|RCP_9,opcond_OK_median,34.992,
B,Kerf_Width_Profile,PKG_D|RCP_9,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0943,
B,Top_Kerf,PKG_D|RCP_9,opcond_OK_median,50.0912,
B,Bottom_Kerf,PKG_D|RCP_9,opcond_OK_median,50.0951,
B,CLN_Time,PKG_D|RCP_9,opcond_OK_median (재분류: C->B),14.9985,
B,Frequency,PKG_D|RCP_9,mentor_target,100.0,
B,Feed_Speed,PKG_D|RCP_9,mentor_target,250.0,
B,Coating_Uniformity,PKG_D|RCP_9,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.797,
B,Laser_Current,PKG_D|RCP_9,opcond_OK_median,8.502,
B,Laser_Voltage,PKG_D|RCP_9,opcond_OK_median,23.999,
B,Laser_Power,PKG_E|RCP_1,mentor_target,18.5,
B,Power_Efficiency,PKG_E|RCP_1,mentor_target,95.0,
B,Focus,PKG_E|RCP_1,mentor_target,0.0,
B,Beam_Diameter,PKG_E|RCP_1,opcond_OK_median,34.992,
B,Kerf_Width_Profile,PKG_E|RCP_1,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0917,
B,Top_Kerf,PKG_E|RCP_1,opcond_OK_median,50.0927,
B,Bottom_Kerf,PKG_E|RCP_1,opcond_OK_median,50.0945,
B,CLN_Time,PKG_E|RCP_1,opcond_OK_median (재분류: C->B),14.989,
B,Frequency,PKG_E|RCP_1,mentor_target,100.0,
B,Feed_Speed,PKG_E|RCP_1,mentor_target,250.0,
B,Coating_Uniformity,PKG_E|RCP_1,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.809,
B,Laser_Current,PKG_E|RCP_1,opcond_OK_median,8.507,
B,Laser_Voltage,PKG_E|RCP_1,opcond_OK_median,24.007,
B,Laser_Power,PKG_E|RCP_2,mentor_target,18.5,
B,Power_Efficiency,PKG_E|RCP_2,mentor_target,95.0,
B,Focus,PKG_E|RCP_2,mentor_target,0.0,
B,Beam_Diameter,PKG_E|RCP_2,opcond_OK_median,34.985,
B,Kerf_Width_Profile,PKG_E|RCP_2,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09105,
B,Top_Kerf,PKG_E|RCP_2,opcond_OK_median,50.08535,
B,Bottom_Kerf,PKG_E|RCP_2,opcond_OK_median,50.08885,
B,CLN_Time,PKG_E|RCP_2,opcond_OK_median (재분류: C->B),15.036,
B,Frequency,PKG_E|RCP_2,mentor_target,100.0,
B,Feed_Speed,PKG_E|RCP_2,mentor_target,250.0,
B,Coating_Uniformity,PKG_E|RCP_2,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.812,
B,Laser_Current,PKG_E|RCP_2,opcond_OK_median,8.501,
B,Laser_Voltage,PKG_E|RCP_2,opcond_OK_median,24.001,
B,Laser_Power,PKG_E|RCP_3,mentor_target,18.5,
B,Power_Efficiency,PKG_E|RCP_3,mentor_target,95.0,
B,Focus,PKG_E|RCP_3,mentor_target,0.0,
B,Beam_Diameter,PKG_E|RCP_3,opcond_OK_median,34.9945,
B,Kerf_Width_Profile,PKG_E|RCP_3,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09425,
B,Top_Kerf,PKG_E|RCP_3,opcond_OK_median,50.0913,
B,Bottom_Kerf,PKG_E|RCP_3,opcond_OK_median,50.0887,
B,CLN_Time,PKG_E|RCP_3,opcond_OK_median (재분류: C->B),14.9955,
B,Frequency,PKG_E|RCP_3,mentor_target,100.0,
B,Feed_Speed,PKG_E|RCP_3,mentor_target,250.0,
B,Coating_Uniformity,PKG_E|RCP_3,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.801,
B,Laser_Current,PKG_E|RCP_3,opcond_OK_median,8.5,
B,Laser_Voltage,PKG_E|RCP_3,opcond_OK_median,24.0145,
B,Laser_Power,PKG_E|RCP_4,mentor_target,18.5,
B,Power_Efficiency,PKG_E|RCP_4,mentor_target,95.0,
B,Focus,PKG_E|RCP_4,mentor_target,0.0,
B,Beam_Diameter,PKG_E|RCP_4,opcond_OK_median,35.011,
B,Kerf_Width_Profile,PKG_E|RCP_4,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0962,
B,Top_Kerf,PKG_E|RCP_4,opcond_OK_median,50.0974,
B,Bottom_Kerf,PKG_E|RCP_4,opcond_OK_median,50.0941,
B,CLN_Time,PKG_E|RCP_4,opcond_OK_median (재분류: C->B),14.975,
B,Frequency,PKG_E|RCP_4,mentor_target,100.0,
B,Feed_Speed,PKG_E|RCP_4,mentor_target,250.0,
B,Coating_Uniformity,PKG_E|RCP_4,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.821,
B,Laser_Current,PKG_E|RCP_4,opcond_OK_median,8.5,
B,Laser_Voltage,PKG_E|RCP_4,opcond_OK_median,24.013,
B,Laser_Power,PKG_E|RCP_5,mentor_target,18.5,
B,Power_Efficiency,PKG_E|RCP_5,mentor_target,95.0,
B,Focus,PKG_E|RCP_5,mentor_target,0.0,
B,Beam_Diameter,PKG_E|RCP_5,opcond_OK_median,35.005,
B,Kerf_Width_Profile,PKG_E|RCP_5,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0904,
B,Top_Kerf,PKG_E|RCP_5,opcond_OK_median,50.09185,
B,Bottom_Kerf,PKG_E|RCP_5,opcond_OK_median,50.09135,
B,CLN_Time,PKG_E|RCP_5,opcond_OK_median (재분류: C->B),14.9915,
B,Frequency,PKG_E|RCP_5,mentor_target,100.0,
B,Feed_Speed,PKG_E|RCP_5,mentor_target,250.0,
B,Coating_Uniformity,PKG_E|RCP_5,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.8015,
B,Laser_Current,PKG_E|RCP_5,opcond_OK_median,8.5,
B,Laser_Voltage,PKG_E|RCP_5,opcond_OK_median,24.0,
B,Laser_Power,PKG_E|RCP_6,mentor_target,18.5,
B,Power_Efficiency,PKG_E|RCP_6,mentor_target,95.0,
B,Focus,PKG_E|RCP_6,mentor_target,0.0,
B,Beam_Diameter,PKG_E|RCP_6,opcond_OK_median,34.994,
B,Kerf_Width_Profile,PKG_E|RCP_6,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0993,
B,Top_Kerf,PKG_E|RCP_6,opcond_OK_median,50.09135,
B,Bottom_Kerf,PKG_E|RCP_6,opcond_OK_median,50.0982,
B,CLN_Time,PKG_E|RCP_6,opcond_OK_median (재분류: C->B),14.991,
B,Frequency,PKG_E|RCP_6,mentor_target,100.0,
B,Feed_Speed,PKG_E|RCP_6,mentor_target,250.0,
B,Coating_Uniformity,PKG_E|RCP_6,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.817,
B,Laser_Current,PKG_E|RCP_6,opcond_OK_median,8.5075,
B,Laser_Voltage,PKG_E|RCP_6,opcond_OK_median,23.9895,
B,Laser_Power,PKG_E|RCP_7,mentor_target,18.5,
B,Power_Efficiency,PKG_E|RCP_7,mentor_target,95.0,
B,Focus,PKG_E|RCP_7,mentor_target,0.0,
B,Beam_Diameter,PKG_E|RCP_7,opcond_OK_median,34.994,
B,Kerf_Width_Profile,PKG_E|RCP_7,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0942,
B,Top_Kerf,PKG_E|RCP_7,opcond_OK_median,50.09345,
B,Bottom_Kerf,PKG_E|RCP_7,opcond_OK_median,50.0919,
B,CLN_Time,PKG_E|RCP_7,opcond_OK_median (재분류: C->B),14.9775,
B,Frequency,PKG_E|RCP_7,mentor_target,100.0,
B,Feed_Speed,PKG_E|RCP_7,mentor_target,250.0,
B,Coating_Uniformity,PKG_E|RCP_7,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.8065,
B,Laser_Current,PKG_E|RCP_7,opcond_OK_median,8.499,
B,Laser_Voltage,PKG_E|RCP_7,opcond_OK_median,23.993,
B,Laser_Power,PKG_E|RCP_8,mentor_target,18.5,
B,Power_Efficiency,PKG_E|RCP_8,mentor_target,95.0,
B,Focus,PKG_E|RCP_8,mentor_target,0.0,
B,Beam_Diameter,PKG_E|RCP_8,opcond_OK_median,34.995,
B,Kerf_Width_Profile,PKG_E|RCP_8,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09395,
B,Top_Kerf,PKG_E|RCP_8,opcond_OK_median,50.09315,
B,Bottom_Kerf,PKG_E|RCP_8,opcond_OK_median,50.09085,
B,CLN_Time,PKG_E|RCP_8,opcond_OK_median (재분류: C->B),14.987,
B,Frequency,PKG_E|RCP_8,mentor_target,100.0,
B,Feed_Speed,PKG_E|RCP_8,mentor_target,250.0,
B,Coating_Uniformity,PKG_E|RCP_8,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.806,
B,Laser_Current,PKG_E|RCP_8,opcond_OK_median,8.496,
B,Laser_Voltage,PKG_E|RCP_8,opcond_OK_median,23.998,
B,Laser_Power,PKG_E|RCP_9,mentor_target,18.5,
B,Power_Efficiency,PKG_E|RCP_9,mentor_target,95.0,
B,Focus,PKG_E|RCP_9,mentor_target,0.0,
B,Beam_Diameter,PKG_E|RCP_9,opcond_OK_median,34.999,
B,Kerf_Width_Profile,PKG_E|RCP_9,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0957,
B,Top_Kerf,PKG_E|RCP_9,opcond_OK_median,50.0922,
B,Bottom_Kerf,PKG_E|RCP_9,opcond_OK_median,50.0937,
B,CLN_Time,PKG_E|RCP_9,opcond_OK_median (재분류: C->B),15.005,
B,Frequency,PKG_E|RCP_9,mentor_target,100.0,
B,Feed_Speed,PKG_E|RCP_9,mentor_target,250.0,
B,Coating_Uniformity,PKG_E|RCP_9,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.815,
B,Laser_Current,PKG_E|RCP_9,opcond_OK_median,8.5,
B,Laser_Voltage,PKG_E|RCP_9,opcond_OK_median,24.004,
B,Laser_Power,PKG_F|RCP_1,mentor_target,18.5,
B,Power_Efficiency,PKG_F|RCP_1,mentor_target,95.0,
B,Focus,PKG_F|RCP_1,mentor_target,0.0,
B,Beam_Diameter,PKG_F|RCP_1,opcond_OK_median,35.003,
B,Kerf_Width_Profile,PKG_F|RCP_1,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09735,
B,Top_Kerf,PKG_F|RCP_1,opcond_OK_median,50.09575,
B,Bottom_Kerf,PKG_F|RCP_1,opcond_OK_median,50.0942,
B,CLN_Time,PKG_F|RCP_1,opcond_OK_median (재분류: C->B),15.009,
B,Frequency,PKG_F|RCP_1,mentor_target,100.0,
B,Feed_Speed,PKG_F|RCP_1,mentor_target,250.0,
B,Coating_Uniformity,PKG_F|RCP_1,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.8225,
B,Laser_Current,PKG_F|RCP_1,opcond_OK_median,8.501,
B,Laser_Voltage,PKG_F|RCP_1,opcond_OK_median,23.9965,
B,Laser_Power,PKG_F|RCP_2,mentor_target,18.5,
B,Power_Efficiency,PKG_F|RCP_2,mentor_target,95.0,
B,Focus,PKG_F|RCP_2,mentor_target,0.0,
B,Beam_Diameter,PKG_F|RCP_2,opcond_OK_median,34.998,
B,Kerf_Width_Profile,PKG_F|RCP_2,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0962,
B,Top_Kerf,PKG_F|RCP_2,opcond_OK_median,50.0956,
B,Bottom_Kerf,PKG_F|RCP_2,opcond_OK_median,50.0946,
B,CLN_Time,PKG_F|RCP_2,opcond_OK_median (재분류: C->B),15.009,
B,Frequency,PKG_F|RCP_2,mentor_target,100.0,
B,Feed_Speed,PKG_F|RCP_2,mentor_target,250.0,
B,Coating_Uniformity,PKG_F|RCP_2,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.816,
B,Laser_Current,PKG_F|RCP_2,opcond_OK_median,8.506,
B,Laser_Voltage,PKG_F|RCP_2,opcond_OK_median,24.002,
B,Laser_Power,PKG_F|RCP_3,mentor_target,18.5,
B,Power_Efficiency,PKG_F|RCP_3,mentor_target,95.0,
B,Focus,PKG_F|RCP_3,mentor_target,0.0,
B,Beam_Diameter,PKG_F|RCP_3,opcond_OK_median,35.0,
B,Kerf_Width_Profile,PKG_F|RCP_3,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09165,
B,Top_Kerf,PKG_F|RCP_3,opcond_OK_median,50.08905,
B,Bottom_Kerf,PKG_F|RCP_3,opcond_OK_median,50.0943,
B,CLN_Time,PKG_F|RCP_3,opcond_OK_median (재분류: C->B),15.0245,
B,Frequency,PKG_F|RCP_3,mentor_target,100.0,
B,Feed_Speed,PKG_F|RCP_3,mentor_target,250.0,
B,Coating_Uniformity,PKG_F|RCP_3,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.7955,
B,Laser_Current,PKG_F|RCP_3,opcond_OK_median,8.497,
B,Laser_Voltage,PKG_F|RCP_3,opcond_OK_median,24.0,
B,Laser_Power,PKG_F|RCP_4,mentor_target,18.5,
B,Power_Efficiency,PKG_F|RCP_4,mentor_target,95.0,
B,Focus,PKG_F|RCP_4,mentor_target,0.0,
B,Beam_Diameter,PKG_F|RCP_4,opcond_OK_median,35.0245,
B,Kerf_Width_Profile,PKG_F|RCP_4,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.09615,
B,Top_Kerf,PKG_F|RCP_4,opcond_OK_median,50.0972,
B,Bottom_Kerf,PKG_F|RCP_4,opcond_OK_median,50.09775,
B,CLN_Time,PKG_F|RCP_4,opcond_OK_median (재분류: C->B),14.975,
B,Frequency,PKG_F|RCP_4,mentor_target,100.0,
B,Feed_Speed,PKG_F|RCP_4,mentor_target,250.0,
B,Coating_Uniformity,PKG_F|RCP_4,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.8115,
B,Laser_Current,PKG_F|RCP_4,opcond_OK_median,8.501,
B,Laser_Voltage,PKG_F|RCP_4,opcond_OK_median,24.0035,
B,Laser_Power,PKG_F|RCP_5,mentor_target,18.5,
B,Power_Efficiency,PKG_F|RCP_5,mentor_target,95.0,
B,Focus,PKG_F|RCP_5,mentor_target,0.0,
B,Beam_Diameter,PKG_F|RCP_5,opcond_OK_median,35.011,
B,Kerf_Width_Profile,PKG_F|RCP_5,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0993,
B,Top_Kerf,PKG_F|RCP_5,opcond_OK_median,50.0952,
B,Bottom_Kerf,PKG_F|RCP_5,opcond_OK_median,50.0991,
B,CLN_Time,PKG_F|RCP_5,opcond_OK_median (재분류: C->B),15.005,
B,Frequency,PKG_F|RCP_5,mentor_target,100.0,
B,Feed_Speed,PKG_F|RCP_5,mentor_target,250.0,
B,Coating_Uniformity,PKG_F|RCP_5,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",98.82,
B,Laser_Current,PKG_F|RCP_5,opcond_OK_median,8.502,
B,Laser_Voltage,PKG_F|RCP_5,opcond_OK_median,23.996,
B,Laser_Power,PKG_F|RCP_6,mentor_target,18.5,
B,Power_Efficiency,PKG_F|RCP_6,mentor_target,95.0,
B,Focus,PKG_F|RCP_6,mentor_target,0.0,
B,Beam_Diameter,PKG_F|RCP_6,opcond_OK_median,34.99,
B,Kerf_Width_Profile,PKG_F|RCP_6,"opcond_OK_median (target 재계산, LSL/USL은 멘토값 유지)",50.0941,
B,Top_Kerf,PKG_F|RCP_6,opcond_OK_median,50.0918,
